species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Trissolcus oobius,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Trissolcus pentatomae,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Trissolcus perrisi,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Trissolcus pseudoturesis,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Trissolcus rufiventris,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,1.0,2.0,1.0,,,930574.0
Trissolcus schimitscheki,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Trissolcus scutellaris,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,1.0,1.0,1.0,,,1064973.0
Trissolcus semistriatus,Arthropoda,Insecta,Hymenoptera,Scelionidae,"BOLD,FE",43.0,45.0,7.0,,,508675.0
Trissolcus simoni,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,0.0,1.0,0.0,,gap,930575.0
Trissolcus theste,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Trissolcus tumidus,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,2.0,2.0,1.0,,,987508.0
Trissolcus vassilliewi,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,0.0,1.0,0.0,,gap,930576.0
Trissolcus viktorovi,Arthropoda,Insecta,Hymenoptera,Scelionidae,"BOLD,FE",2.0,2.0,1.0,,,987504.0
Trissolcus volgensis,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Trissolcus waloffae,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Triteleia striolata,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Xenomerus canariensis,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Xenomerus ergenna,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
Xenomerus latimetascutum,Arthropoda,Insecta,Hymenoptera,Scelionidae,FE,,,,,gap,
