species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Grypocentrus bilobus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Grypocentrus cinctellus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,806129.0,,
Grypocentrus incisulus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Gunomeria macrodactyla,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",5.0,5.0,0.0,,,514633.0,,
Gunomeria macrodactylus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,2.0,5.0,1.0,,,747126.0,,
Gunomeria sordida,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,4.0,1.0,,,213589.0,,
Habrocampulum biguttatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",0.0,2.0,0.0,,gap,493606.0,,
Habronyx heros,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,4.0,0.0,,,785777.0,,
Habronyx nigricornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,3.0,1.0,,,785774.0,,
Habronyx perspicuus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,2.0,0.0,,,776692.0,,
Hadrodactylus bidentulus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,3.0,1.0,,,747127.0,,
Hadrodactylus confusus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,14.0,0.0,,,747128.0,,
Hadrodactylus faciator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",25.0,28.0,1.0,,,737790.0,,
Hadrodactylus femoralis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,5.0,1.0,,,737791.0,,
Hadrodactylus flavifrons,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",2.0,6.0,1.0,,,737792.0,,
Hadrodactylus flavofacialis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,2.0,0.0,,,757070.0,,
Hadrodactylus fugax,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",4.0,9.0,2.0,,,737793.0,,
Hadrodactylus genalis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,747129.0,,
Hadrodactylus gracilipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,5.0,1.0,,,737794.0,,
Hadrodactylus gracilis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,FE,gap,,,
Hadrodactylus graminicola,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",6.0,10.0,1.0,,,747130.0,,
Hadrodactylus idari,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,4.0,4.0,0.0,,,1132769.0,,
Hadrodactylus indefessus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,4.0,1.0,,,737795.0,,
Hadrodactylus insignis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,747131.0,,
Hadrodactylus larvatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",5.0,7.0,2.0,,,737796.0,,
Hadrodactylus nigrifemur,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",8.0,12.0,3.0,,,737797.0,,
Hadrodactylus paludicola,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,2.0,1.0,,,737803.0,,
Hadrodactylus rectinervis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,747132.0,,
Hadrodactylus semirufus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,8.0,1.0,,,509932.0,,
Hadrodactylus slavonicus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hadrodactylus spiraculator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,3.0,0.0,,gap,747133.0,,
Hadrodactylus tiphae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",8.0,11.0,2.0,,,514634.0,,
Hadrodactylus villosulus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,5.0,1.0,,,737804.0,,
Hadrodactylus vulneratus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",4.0,13.0,1.0,,,213519.0,,
Hallocinetus levigatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Handaoia bellicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Handaoia stilpnoidiformis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hedylus crassicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Helcostizus maculatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Helcostizus restaurator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",20.0,21.0,1.0,,,407601.0,,
Helictes borealis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",119.0,141.0,6.0,,,123651.0,,
Helictes carinalis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Helictes conspicuus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,2.0,2.0,1.0,,,213875.0,,
Helictes erythrostoma,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",52.0,61.0,1.0,,,474300.0,,
Helictes fabularis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",8.0,8.0,2.0,,,705599.0,,
Helictes incongruens,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hellwigia elegans,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hellwigia obscura,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,4.0,0.0,,,728347.0,,
Hellwigiella dichromoptera,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",1.0,1.0,1.0,BEL,,213474.0,,
Helotorus capitator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hemichneumon subdolus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",11.0,12.0,1.0,,,506970.0,,
Hemiphanes erratum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",4.0,4.0,0.0,,,608477.0,,
Hemiphanes flavipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",4.0,6.0,1.0,,,527812.0,,
Hemiphanes gravator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",6.0,9.0,1.0,,,608473.0,,
Hemiphanes hortense,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hemiphanes inusitatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hemiphanes montanum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hemiphanes performidatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hemiphanes townesi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hemiteles bipunctator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,2.0,1.0,,,407630.0,,
Hemiteles maricesca,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,3.0,1.0,,,776723.0,,
Hemiteles rubropleuralis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",1.0,3.0,0.0,,,776722.0,,
Hemiteles rufigaster,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hemiteles similis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",25.0,28.0,2.0,,,506907.0,,
Hepiopelmus melanogaster,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",14.0,15.0,1.0,,,269731.0,,
Hepiopelmus variegatorius,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,269736.0,,
Hercus fontinalis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",161.0,174.0,8.0,,,389178.0,,
Hercus tibialis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heresiarches eudoxius,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,714593.0,,
Herpestomus albomaculatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Herpestomus arridens,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,4.0,0.0,,,506945.0,,
Herpestomus brunnicans,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Herpestomus brunnicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,4.0,1.0,,,506946.0,,
Herpestomus cordiger,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Herpestomus crassicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Herpestomus dichrous,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Herpestomus jugicola,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Herpestomus laevifrons,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Herpestomus minimus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",3.0,3.0,1.0,,,893816.0,,
Herpestomus nasutus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Herpestomus nitidus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Herpestomus pupivorus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Herpestomus sierramorenator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Herpestomus wesmaeli,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus anomalus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heterischnus bicolorator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",0.0,4.0,0.0,,gap,315713.0,,
Heterischnus coxator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus debilis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",7.0,7.0,1.0,,,569614.0,,
Heterischnus excavatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus filiformis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heterischnus gallicator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus moravicus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus nigricollis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,3.0,0.0,,,506936.0,,
Heterischnus novellae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus pictipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heterischnus pulchellus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus pulex,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heterischnus ridibundus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heterischnus rufithorax,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus rufobrunneus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus solitarius,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,1.0,1.0,0.0,,,1156872.0,,
Heterischnus tereshkini,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterischnus thoracicus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,1.0,4.0,0.0,,,506937.0,,
Heterischnus truncator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",13.0,15.0,3.0,,,514649.0,,
Heterocola linguaria,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heterocola nigrotibialis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterocola pappi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heterocola proboscidalis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heterocola rufiventris,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heterocola similis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heteropelma amictum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",17.0,20.0,3.0,,,541683.0,,
Heteropelma fulvitarse,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Heteropelma grossator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,8.0,9.0,1.0,,,994587.0,,
Heteropelma megarthrum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",6.0,6.0,1.0,,,514636.0,,
Heteropelma signatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Heteropelma szepligetii,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hidryta atlantica,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hidryta frater,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,1.0,1.0,1.0,,,929052.0,,
Hidryta fusiventris,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",24.0,29.0,1.0,,,407651.0,,
Hidryta nigricoxa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hidryta simplex,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",1.0,1.0,0.0,,,1156870.0,,
Hidryta sordida,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,2.0,0.0,,,407650.0,,
Himerta bisannulata,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Himerta defectiva,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,3.0,1.0,,,213511.0,,
Himerta scutellaris,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Himerta sepulchralis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,774459.0,,
Himerta varicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Himertosoma sulcatum,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hodostates brevis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hodostates schaffneri,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Homaspis alpigena,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",0.0,1.0,0.0,,gap,771222.0,,
Homaspis alpina,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Homaspis analis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Homaspis kraussei,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,3.0,0.0,,,747109.0,,
Homaspis narrator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,3.0,0.0,,,747110.0,,
Homaspis robusta,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Homaspis rufina,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,4.0,0.0,,gap,741927.0,,
Homaspis subalpina,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,4.0,0.0,,gap,747108.0,,
Homaspis varicolor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Homotherus berthoumieui,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,776711.0,,
Homotherus locutor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",11.0,14.0,2.0,,,500173.0,,
Homotherus magus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Homotherus porcelariae,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,5.0,5.0,1.0,,,479130.0,,
Homotherus varipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",15.0,18.0,1.0,,,269643.0,,
Homotherus verticinus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Homotropus collinus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,5.0,5.0,2.0,,,769479.0,,
Homotropus dimidiatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,29.0,32.0,11.0,,,718309.0,,
Homotropus elegans,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,9.0,16.0,1.0,,,474360.0,,
Homotropus frontorius,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,6.0,6.0,1.0,,,718310.0,,
Homotropus melanogaster,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,9.0,12.0,1.0,,,474361.0,,
Homotropus nigritarsus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,35.0,44.0,3.0,,,738672.0,,
Homotropus pallipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,152.0,159.0,10.0,,,474365.0,,
Homotropus pectoralis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,6.0,7.0,3.0,,,997434.0,,
Homotropus pictus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,15.0,15.0,2.0,,,718311.0,,
Homotropus signatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,100.0,109.0,2.0,,,738661.0,,
Homotropus strigator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,11.0,11.0,1.0,,,806122.0,,
Homotropus subopacus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,10.0,10.0,1.0,,,997430.0,,
Hoplismenus albifrons,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,1.0,1.0,0.0,,,738658.0,,
Hoplismenus axillatorius,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hoplismenus bidentatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",7.0,7.0,1.0,,,738659.0,,
Hoplismenus bispinatorius,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,2.0,0.0,,,738660.0,,
Hoplismenus caucasicus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hoplismenus cornix,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hoplismenus flavitarsis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,1.0,1.0,1.0,,,315645.0,,
Hoplismenus krapensis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,3.0,3.0,0.0,,,738657.0,,
Hoplismenus krapinensis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hoplismenus lamprolabus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hoplismenus pica,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,2.0,0.0,,,315639.0,,
Hoplismenus simulator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hoplismenus terrificus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hoplismenus tyrolensis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hoplocryptus bellosus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",5.0,5.0,1.0,,,752938.0,,
Hoplocryptus besseianus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hoplocryptus bohemani,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,407610.0,,
Hoplocryptus centricolor,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hoplocryptus confector,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",8.0,8.0,1.0,,,407608.0,,
Hoplocryptus coxator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",10.0,10.0,2.0,,,407609.0,,
Hoplocryptus femoralis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",2.0,2.0,0.0,,,755648.0,,
Hoplocryptus fugitivoides,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hoplocryptus fugitivus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hoplocryptus heliophilus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,769476.0,,
Hoplocryptus magrettii,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hoplocryptus melanocephalus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,1.0,0.0,,,752939.0,,
Hoplocryptus murarius,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",4.0,4.0,1.0,,,407605.0,,
Hoplocryptus odoriferator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",1.0,1.0,0.0,,,769477.0,,
Hoplocryptus quadriguttatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",2.0,5.0,2.0,,,968312.0,,
Hybophorellus aulicus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hybophorellus injucundus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",12.0,13.0,0.0,,,774444.0,,
Hybrizon buccatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",85.0,87.0,2.0,,,459769.0,,
Hybrizon flavofacialis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hybrizon ghilarovi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE",7.0,7.0,1.0,,,213876.0,,
Hybrizon juncoi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hybrizon pilialatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,1.0,0.0,,gap,1077697.0,,
Hypamblys albopictus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",9.0,12.0,2.0,,,479203.0,,
Hypamblys dejongi,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hypamblys fluminensis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hypamblys innotator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hypamblys leucopygus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hypamblys romani,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hypamblys slaviceki,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hypamblys variabilis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hyperacmus crassicornis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",12.0,16.0,1.0,,,474307.0,,
Hyperbatus aemulus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hyperbatus orbitalis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hyperbatus segmentator,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",4.0,6.0,2.0,,,527773.0,,
Hyperbatus sternoxanthus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",0.0,2.0,0.0,,gap,747169.0,,
Hyperbatus subtilis,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,FE,,,,,gap,,,
Hypomecus quadriannulatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",10.0,13.0,2.0,,,269666.0,,
Hyposoter albicans,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",1.0,1.0,1.0,,,509916.0,,
Hyposoter albonotatus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"BOLD,FE,DTN",3.0,3.0,1.0,,,1005168.0,,
Hyposoter alienus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hyposoter alpicola,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,4.0,4.0,1.0,,,771351.0,,
Hyposoter anglicanus,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"FE,DTN",,,,,gap,,,
Hyposoter annulipes,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,BOLD,32.0,35.0,3.0,,,391429.0,,
