species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12,Unnamed: 13
Pediasia kenderesiensis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Pediasia kuldjaensis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",4.0,4.0,0.0,,,1136330.0,,
Pediasia luteella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",30.0,34.0,1.0,,,209670.0,,
Pediasia matricella,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia pectinicornis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia pedriolellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",8.0,8.0,2.0,,,363367.0,,
Pediasia persellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia pseudopersella,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,1.0,1.0,0.0,,,466759.0,,
Pediasia pudibundellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia ribbeellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia serraticornis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia siculellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981228.0,,
Pediasia steppicolellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia subflavellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pediasia truncatellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",20.0,25.0,2.0,,,123047.0,,
Pediasia zellerellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Phlyctaenomorpha sinuosalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Pilemia hirsutula,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE",1.0,1.0,0.0,,,1121440.0,,
Platytes alpinella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",34.0,34.0,1.0,,,209671.0,,
Platytes cerussella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",30.0,31.0,1.0,,,205682.0,,
Prionapteryx lancerotella,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Prionapteryx obeliscota,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Prochoristis crudalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Prochoristis rupicapralis,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,6.0,6.0,0.0,,,466758.0,,
Psammotis pulveralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",19.0,21.0,1.0,,,224879.0,,
Pseudobissetia terrestrellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",4.0,4.0,0.0,,,781543.0,,
Pseudopagyda homoculorum,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,1.0,1.0,1.0,,,907331.0,,
Pyrausta acontialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",0.0,1.0,0.0,,gap,342259.0,,
Pyrausta aerealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",40.0,43.0,2.0,,,224838.0,,
Pyrausta amatalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Pyrausta aurata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",93.0,103.0,1.0,,,183398.0,,
Pyrausta canotinctalis,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,0.0,2.0,0.0,,gap,341212.0,,
Pyrausta castalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",9.0,10.0,1.0,,,266500.0,,
Pyrausta cingulata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",51.0,56.0,2.0,LF,,198075.0,224834.0,
Pyrausta coracinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",10.0,11.0,1.0,,,224836.0,,
Pyrausta despicata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",104.0,113.0,4.0,,,198041.0,,
Pyrausta falcatalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",7.0,8.0,1.0,,,224835.0,,
Pyrausta limbopunctalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",4.0,5.0,0.0,,,341211.0,,
Pyrausta nigrata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",20.0,23.0,1.0,,,224837.0,,
Pyrausta obfuscata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",8.0,10.0,1.0,,,298997.0,,
Pyrausta ostrinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",24.0,27.0,1.0,,,205701.0,,
Pyrausta pauperalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Pyrausta pavidalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,1.0,1.0,1.0,,,1003131.0,,
Pyrausta pellicalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,4.0,0.0,,,342162.0,,
Pyrausta porphyralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",12.0,16.0,1.0,,,235186.0,,
Pyrausta purpuralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",60.0,65.0,2.0,,,197911.0,,
Pyrausta sanguinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",41.0,45.0,1.0,,,235187.0,,
Pyrausta tithonialis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,14.0,15.0,1.0,,,273083.0,,
Pyrausta trimaculalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,2.0,0.0,,,349921.0,,
Pyrausta virginalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",13.0,15.0,1.0,LF,,341210.0,,
Sameodes cancellalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,77.0,80.0,2.0,,,50550.0,,
Schoenobius gigantella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",27.0,29.0,1.0,,,197929.0,,
Scirpophaga praelata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",6.0,9.0,1.0,,,363161.0,,
Scirpophaga xanthopygata,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Sclerocona acutella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE",16.0,17.0,1.0,,,235185.0,,
Sclerocona acutellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",1.0,1.0,0.0,,,853795.0,,
Scoparia adoxodes,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,1.0,4.0,1.0,,,449728.0,,
Scoparia aequipennalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,3.0,0.0,,,349907.0,,
Scoparia ambigualis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",108.0,114.0,1.0,,,183449.0,,
Scoparia ancipitella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",46.0,58.0,5.0,,,205885.0,,
Scoparia basistrigalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",57.0,60.0,1.0,,,198003.0,,
Scoparia berytella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,4.0,1.0,,,205911.0,,
Scoparia carvalhoi,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,2.0,0.0,,,349908.0,,
Scoparia coecimaculalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,3.0,0.0,,,349910.0,,
Scoparia conicella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",19.0,19.0,1.0,,,205907.0,,
Scoparia dicteella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,3.0,0.0,,,349817.0,,
Scoparia gallica,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,3.0,0.0,,,513290.0,,
Scoparia ganevi,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,459627.0,,
Scoparia graeca,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,0.0,,,349911.0,,
Scoparia ingratella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",14.0,17.0,1.0,,,205910.0,,
Scoparia italica,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",28.0,29.0,1.0,,,205909.0,,
Scoparia manifestella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",24.0,26.0,1.0,,,205908.0,,
Scoparia perplexella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",7.0,8.0,1.0,,,349896.0,,
Scoparia pyralella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",65.0,73.0,3.0,,,183448.0,,
Scoparia semiamplalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",4.0,5.0,0.0,,,349909.0,,
Scoparia staudingeralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,3.0,0.0,,,349912.0,,
Scoparia subfusca,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",43.0,45.0,2.0,,,197964.0,,
Scoparia sudetica,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,1.0,1.0,0.0,,,448471.0,,
Sitochroa palealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",73.0,85.0,1.0,,,224839.0,,
Sitochroa verticalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",136.0,139.0,2.0,,,179138.0,,
Spoladea recurvalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",304.0,327.0,1.0,,,20427.0,,
Stiphrometasia monialis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,5.0,5.0,0.0,,,490074.0,,
Sufetula diminutalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",12.0,16.0,3.0,,,341947.0,,
Syllepte vagans,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Synclera bleusei,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Synclera traducalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",22.0,26.0,2.0,,,285814.0,,
Syrianarpia faunieralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,3.0,1.0,,,266464.0,,
Syrianarpia mendicalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,0.0,,,235178.0,,
Talis arenella,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Talis caboensis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Talis olgae,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Talis pulcherrimus,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Talis quercella,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Tegostoma baphialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",8.0,8.0,1.0,FD,,349855.0,,
Tegostoma comparalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",8.0,11.0,1.0,,,349860.0,,
Tegostoma moeschleri,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,FD,gap,,,
Tehama bonifatella,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,56.0,59.0,1.0,,,59740.0,,
Thisanotia chrysonuchella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",21.0,24.0,1.0,,,224822.0,,
Thopeutis galleriellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,0.0,,,714617.0,,
Thyridiphora furia,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",26.0,26.0,1.0,,,343014.0,,
Titanio magnificalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Titanio normalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,0.0,,,985611.0,,
Titanio originalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Titanio tarraconensis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,4.0,1.0,,,399887.0,,
Titanio venustalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",0.0,1.0,0.0,,gap,349864.0,,
Trichophysetis whitei,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Udea accolalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",28.0,32.0,1.0,,,224830.0,,
Udea alaskalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,4.0,7.0,0.0,,,341893.0,,
Udea alpinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",24.0,27.0,2.0,,,224831.0,,
Udea austriacalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",27.0,30.0,2.0,,,266466.0,,
Udea azorensis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,3.0,1.0,,,317374.0,,
Udea bipunctalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,4.0,0.0,,,396338.0,,
Udea bourgognealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",4.0,4.0,1.0,,,275513.0,,
Udea carniolica,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",9.0,9.0,1.0,,,275515.0,,
Udea confinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",2.0,2.0,0.0,,,396339.0,,
Udea conquisitalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Udea costalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",8.0,10.0,2.0,,,317377.0,,
Udea cretacea,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,1.0,1.0,0.0,,,784488.0,,
Udea cyanalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",8.0,8.0,1.0,,,490208.0,,
Udea decrepitalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",38.0,50.0,2.0,,,179029.0,,
Udea donzelalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",3.0,4.0,1.0,,,907978.0,,
Udea elutalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",10.0,12.0,1.0,,,343580.0,,
Udea exalbalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",1.0,1.0,0.0,,,317382.0,,
Udea ferrugalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",91.0,98.0,1.0,,,197737.0,,
Udea fimbriatralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,4.0,1.0,,,349822.0,,
Udea fulvalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",10.0,10.0,1.0,,,347251.0,,
Udea hamalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",12.0,12.0,1.0,,,209676.0,,
Udea inquinatalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",51.0,57.0,1.0,,,123030.0,,
Udea institalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",6.0,10.0,1.0,,,317379.0,,
Udea itysalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,38.0,44.0,2.0,,,20144.0,,
Udea languidalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",9.0,11.0,1.0,,,317380.0,,
Udea lerautalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Udea lutealis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",57.0,65.0,2.0,,,197794.0,,
Udea maderensis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",3.0,3.0,1.0,,,377820.0,,
Udea maurinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Udea murinalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",10.0,12.0,2.0,,,275514.0,,
Udea nebulalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",41.0,46.0,2.0,,,179092.0,,
Udea nordmani,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",4.0,4.0,1.0,BEL,,396340.0,,
Udea numeralis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",45.0,47.0,1.0,,,266491.0,,
Udea olivalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",40.0,50.0,1.0,,,197743.0,,
Udea prunalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",53.0,54.0,1.0,,,197750.0,,
Udea rhododendronalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",23.0,29.0,3.0,,,275500.0,,
Udea rubigalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",157.0,159.0,1.0,,,20447.0,,
Udea ruckdescheli,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,,,,,gap,,,
Udea scorialis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Udea simplicella,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,LF",4.0,4.0,0.0,,,1059433.0,,
Udea torvalis,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,15.0,17.0,1.0,,,341892.0,,
Udea uliginosalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",42.0,46.0,5.0,,,205683.0,,
Udea uralica,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,6.0,6.0,0.0,,,608431.0,,
Udea zernyi,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,0.0,,,396337.0,,
Uresiphita gilvata,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF,iNat",29.0,43.0,2.0,,,224877.0,,
Uresiphita polygonalis,Arthropoda,Insecta,Lepidoptera,Crambidae,BOLD,36.0,68.0,5.0,,,398184.0,719552.0,
Uresiphita reversalis,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,21.0,23.0,1.0,,,260617.0,,
Usgentia vespertalis,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",2.0,2.0,0.0,,,349853.0,,
Xanthocrambus argentarius,Arthropoda,Insecta,Lepidoptera,Crambidae,"FE,LF",,,,,gap,,,
Xanthocrambus caducellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",1.0,1.0,1.0,,,959111.0,,
Xanthocrambus delicatellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",0.0,3.0,0.0,,gap,981241.0,,
Xanthocrambus lucellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",5.0,5.0,1.0,,,570679.0,,
Xanthocrambus saxonellus,Arthropoda,Insecta,Lepidoptera,Crambidae,"BOLD,FE,LF",19.0,19.0,2.0,,,258060.0,,
Zebronia phenice,Arthropoda,Insecta,Lepidoptera,Crambidae,LF,2.0,6.0,1.0,,,493451.0,,
