species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Stilpnogaster stabilis,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Taracticus octopunctatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat,SyDip",31.0,32.0,3.0,SyDip,,483642.0
Templasilus bolivari,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Tolmerus albiceps,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Tolmerus atricapillus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",49.0,54.0,3.0,,,406866.0
Tolmerus calceatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,iNat",2.0,3.0,0.0,,,947851.0
Tolmerus cingulatus,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",3.0,4.0,0.0,,,980535.0
Tolmerus cowini,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE,iNat",1.0,3.0,0.0,,,677229.0
Tolmerus cyrnaeus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Tolmerus diagonalis,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Tolmerus fuscus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Tolmerus maximus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Tolmerus micans,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Tolmerus mixtus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Tolmerus poecilogaster,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Tolmerus pyragra,Arthropoda,Insecta,Diptera,Asilidae,"BOLD,FE",2.0,2.0,0.0,,,1056917.0
Tolmerus senex,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Tolmerus strandi,Arthropoda,Insecta,Diptera,Asilidae,"FE,iNat,SyDip",,,,,gap,
Tolmerus strymonicus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Tolmerus tesselatus,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Tolmerus trifissilis,Arthropoda,Insecta,Diptera,Asilidae,FE,,,,,gap,
Triclis octodecimnotatus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Triclis olivaceus,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
Yksdarhus lyneborgi,Arthropoda,Insecta,Diptera,Asilidae,"FE,SyDip",,,,,gap,
